       100.00000      0.00000      0.00000
       112.25818      0.00000      0.00000
       124.51635      0.00000      2.73548
       136.77453      0.00000      2.73078
       149.03271      0.00000      2.71873
       161.29088      0.00000      2.73928
       173.54906      0.00000      2.72328
       185.80724      0.00000      2.73490
       198.06541      0.00000      2.73141
       210.32359      0.00000      2.72386
       222.58177      0.00000      2.71986
       234.83994      0.00000      2.71174
       247.09812      0.00000      2.72188
       259.35630      0.00000      2.73452
       271.61447      0.00000      2.72951
       283.87265      0.00000      2.73063
       296.13083      0.00000      2.71774
       308.38900      0.00000      2.73996
       320.64718      0.00000      2.75978
       332.90536      0.00000      2.75902
       345.16353      0.00000      2.75002
       357.42171      0.00000      2.73845
       369.67989      0.00000      2.74285
       381.93806      0.00000      2.73694
       394.19624      0.00000      2.73747
       406.45442      0.00000      2.73674
       418.71259      0.00000      2.73356
       430.97077      0.00000      2.74275
       443.22895      0.00000      2.72461
       455.48712      0.00000      2.73558
       467.74530      0.00000      2.73493
       480.00348      0.00000      2.73958
       492.26165      0.00000      2.71373
       504.51983      0.00000      2.72083
       516.77801      0.00000      2.73089
       529.03618      0.00000      2.72398
       541.29436      0.00000      2.70142
       553.55254      0.00000      2.71950
       565.81071      0.00000      2.73986
       578.06889      0.00000      2.73670
       590.32707      0.00000      2.71181
       602.58524      0.00000      2.71128
       614.84342      0.00000      2.70847
       627.10160      0.00000      2.71082
       639.35977      0.00000      0.00000
       651.61795      0.00000      0.00000
       663.87613      0.00000      0.00000
       676.13430      0.00000      0.00000
       688.39248      0.00000      0.00000
       100.00000    0.0500000      0.00000
       112.25818    0.0500000      0.00000
       124.51635    0.0500000      2.72034
       136.77453    0.0500000      2.71798
       149.03271    0.0500000      2.72698
       161.29088    0.0500000      2.73684
       173.54906    0.0500000      2.71585
       185.80724    0.0500000      2.72307
       198.06541    0.0500000      2.73610
       210.32359    0.0500000      2.72379
       222.58177    0.0500000      2.71508
       234.83994    0.0500000      2.71052
       247.09812    0.0500000      2.73787
       259.35630    0.0500000      2.74069
       271.61447    0.0500000      2.73333
       283.87265    0.0500000      2.73833
       296.13083    0.0500000      2.74007
       308.38900    0.0500000      2.75554
       320.64718    0.0500000      2.76632
       332.90536    0.0500000      2.75628
       345.16353    0.0500000      2.76312
       357.42171    0.0500000      2.74499
       369.67989    0.0500000      2.73436
       381.93806    0.0500000      2.72525
       394.19624    0.0500000      2.74121
       406.45442    0.0500000      2.72971
       418.71259    0.0500000      2.72853
       430.97077    0.0500000      2.72424
       443.22895    0.0500000      2.74673
       455.48712    0.0500000      2.74664
       467.74530    0.0500000      2.74150
       480.00348    0.0500000      2.72282
       492.26165    0.0500000      2.73741
       504.51983    0.0500000      2.72390
       516.77801    0.0500000      2.72688
       529.03618    0.0500000      2.72592
       541.29436    0.0500000      2.72117
       553.55254    0.0500000      2.71929
       565.81071    0.0500000      2.72951
       578.06889    0.0500000      2.73809
       590.32707    0.0500000      2.72609
       602.58524    0.0500000      2.72177
       614.84342    0.0500000      2.70514
       627.10160    0.0500000      2.70557
       639.35977    0.0500000      0.00000
       651.61795    0.0500000      0.00000
       663.87613    0.0500000      0.00000
       676.13430    0.0500000      0.00000
       688.39248    0.0500000      0.00000
       100.00000     0.100000      0.00000
       112.25818     0.100000      0.00000
       124.51635     0.100000      2.72468
       136.77453     0.100000      2.72874
       149.03271     0.100000      2.72690
       161.29088     0.100000      2.72984
       173.54906     0.100000      2.72502
       185.80724     0.100000      2.73055
       198.06541     0.100000      2.73114
       210.32359     0.100000      2.71552
       222.58177     0.100000      2.72665
       234.83994     0.100000      2.72900
       247.09812     0.100000      2.73412
       259.35630     0.100000      2.73361
       271.61447     0.100000      2.74925
       283.87265     0.100000      2.75236
       296.13083     0.100000      2.75357
       308.38900     0.100000      2.75297
       320.64718     0.100000      2.76297
       332.90536     0.100000      2.77736
       345.16353     0.100000      2.76169
       357.42171     0.100000      2.75830
       369.67989     0.100000      2.73959
       381.93806     0.100000      2.73226
       394.19624     0.100000      2.72063
       406.45442     0.100000      2.72167
       418.71259     0.100000      2.70637
       430.97077     0.100000      2.72685
       443.22895     0.100000      0.00000
       455.48712     0.100000      2.75751
       467.74530     0.100000      2.74340
       480.00348     0.100000      2.74296
       492.26165     0.100000      2.74508
       504.51983     0.100000      2.72722
       516.77801     0.100000      2.72672
       529.03618     0.100000      2.74559
       541.29436     0.100000      2.73623
       553.55254     0.100000      2.72815
       565.81071     0.100000      2.73391
       578.06889     0.100000      2.74988
       590.32707     0.100000      2.73575
       602.58524     0.100000      2.72086
       614.84342     0.100000      2.70049
       627.10160     0.100000      2.71959
       639.35977     0.100000      0.00000
       651.61795     0.100000      0.00000
       663.87613     0.100000      0.00000
       676.13430     0.100000      0.00000
       688.39248     0.100000      0.00000
       100.00000     0.150000      0.00000
       112.25818     0.150000      0.00000
       124.51635     0.150000      2.72562
       136.77453     0.150000      2.72928
       149.03271     0.150000      2.72364
       161.29088     0.150000      2.73336
       173.54906     0.150000      2.73941
       185.80724     0.150000      2.73135
       198.06541     0.150000      2.72571
       210.32359     0.150000      2.72348
       222.58177     0.150000      2.72885
       234.83994     0.150000      2.73644
       247.09812     0.150000      2.73262
       259.35630     0.150000      0.00000
       271.61447     0.150000      2.74954
       283.87265     0.150000      2.74664
       296.13083     0.150000      2.74636
       308.38900     0.150000      2.74823
       320.64718     0.150000      2.77324
       332.90536     0.150000      2.77451
       345.16353     0.150000      2.74498
       357.42171     0.150000      2.74749
       369.67989     0.150000      2.74048
       381.93806     0.150000      2.71669
       394.19624     0.150000      2.69933
       406.45442     0.150000      2.70581
       418.71259     0.150000      2.70390
       430.97077     0.150000      2.72405
       443.22895     0.150000      2.76492
       455.48712     0.150000      2.76641
       467.74530     0.150000      2.75684
       480.00348     0.150000      2.75259
       492.26165     0.150000      2.74638
       504.51983     0.150000      2.74645
       516.77801     0.150000      2.74173
       529.03618     0.150000      2.75231
       541.29436     0.150000      2.73514
       553.55254     0.150000      2.74221
